service_date,service_hour,dong_name,transit_dong_code,included_in_3d_map,transit_inbound,transit_outbound,transit_internal,transit_pressure
20260301,19,삼성2동,11230590,1,612,702,170,1144
20260301,19,대치4동,11230630,1,1012,1638,203,2447
20260301,19,역삼1동,11230640,1,2894,3953,554,6293
20260301,19,역삼2동,11230650,1,443,401,129,715
20260301,19,압구정동,11230770,0,1011,2761,288,3484
20260301,19,청담동,11230780,1,389,637,180,846
20260301,20,신사동,11230510,1,245,439,92,592
20260301,20,논현1동,11230520,1,1212,3001,235,3978
20260301,20,논현2동,11230530,1,657,1141,131,1667
20260301,20,삼성1동,11230580,1,704,2460,388,2776
20260301,20,삼성2동,11230590,1,614,627,159,1082
20260301,20,대치4동,11230630,1,953,1432,154,2231
20260301,20,역삼1동,11230640,1,2764,3846,501,6109
20260301,20,역삼2동,11230650,1,384,360,106,638
20260301,20,압구정동,11230770,0,819,3712,272,4259
20260301,20,청담동,11230780,1,365,473,96,742
20260301,21,신사동,11230510,1,208,393,64,537
20260301,21,논현1동,11230520,1,880,2868,186,3562
20260301,21,논현2동,11230530,1,510,965,87,1388
20260301,21,삼성1동,11230580,1,500,1928,276,2152
20260301,21,삼성2동,11230590,1,589,508,131,966
20260301,21,대치4동,11230630,1,803,1492,237,2058
20260301,21,역삼1동,11230640,1,1992,4398,442,5948
20260301,21,역삼2동,11230650,1,372,336,72,636
20260301,21,압구정동,11230770,0,592,2136,199,2529
20260301,21,청담동,11230780,1,298,448,72,674
20260301,22,신사동,11230510,1,144,341,74,411
20260301,22,논현1동,11230520,1,748,2552,144,3156
20260301,22,논현2동,11230530,1,433,774,79,1128
20260301,22,삼성1동,11230580,1,350,1312,176,1486
20260301,22,삼성2동,11230590,1,433,383,58,758
20260301,22,대치4동,11230630,1,578,1547,221,1904
20260301,22,역삼1동,11230640,1,1541,3986,410,5117
20260301,22,역삼2동,11230650,1,340,334,63,611
20260301,22,압구정동,11230770,0,465,1359,112,1712
20260301,22,청담동,11230780,1,255,346,50,551
20260301,23,신사동,11230510,1,68,189,28,229
20260301,23,논현1동,11230520,1,377,1272,84,1565
20260301,23,논현2동,11230530,1,172,287,23,436
20260301,23,삼성1동,11230580,1,198,378,74,502
20260301,23,삼성2동,11230590,1,161,192,53,300
20260301,23,대치4동,11230630,1,266,499,75,690
20260301,23,역삼1동,11230640,1,602,1918,226,2294
20260301,23,역삼2동,11230650,1,157,135,26,266
20260301,23,압구정동,11230770,0,214,573,70,717
20260301,23,청담동,11230780,1,106,150,30,226
20260302,0,신사동,11230510,1,13,32,6,39
20260302,0,논현1동,11230520,1,59,107,11,155
20260302,0,논현2동,11230530,1,15,16,6,25
20260302,0,삼성1동,11230580,1,13,51,14,50
20260302,0,삼성2동,11230590,1,27,34,13,48
20260302,0,대치4동,11230630,1,28,65,15,78
20260302,0,역삼1동,11230640,1,82,225,42,265
20260302,0,역삼2동,11230650,1,32,26,2,56
20260302,0,압구정동,11230770,0,17,62,14,65
20260302,0,청담동,11230780,1,19,35,5,49
20260302,1,신사동,11230510,1,0,1,0,1
20260302,1,논현1동,11230520,1,26,27,1,52
20260302,1,논현2동,11230530,1,0,2,0,2
20260302,1,삼성1동,11230580,1,3,22,3,22
20260302,1,삼성2동,11230590,1,16,21,6,31
20260302,1,대치4동,11230630,1,17,12,1,28
20260302,1,역삼1동,11230640,1,37,85,17,105
20260302,1,역삼2동,11230650,1,9,14,2,21
20260302,1,압구정동,11230770,0,0,1,0,1
20260302,1,청담동,11230780,1,8,11,2,17
20260302,2,신사동,11230510,1,0,0,0,0
20260302,2,논현1동,11230520,1,14,30,0,44
20260302,2,논현2동,11230530,1,0,0,0,0
20260302,2,삼성1동,11230580,1,9,6,1,14
20260302,2,삼성2동,11230590,1,16,13,1,28
20260302,2,대치4동,11230630,1,11,12,0,23
20260302,2,역삼1동,11230640,1,52,43,3,92
20260302,2,역삼2동,11230650,1,24,16,1,39
20260302,2,압구정동,11230770,0,1,0,0,1
20260302,2,청담동,11230780,1,8,12,1,19
20260302,3,신사동,11230510,1,2,0,0,2
20260302,3,논현1동,11230520,1,8,18,0,26
20260302,3,논현2동,11230530,1,3,0,0,3
20260302,3,삼성1동,11230580,1,43,4,1,46
20260302,3,삼성2동,11230590,1,26,19,5,40
20260302,3,대치4동,11230630,1,19,23,0,42
20260302,3,역삼1동,11230640,1,78,41,6,113
20260302,3,역삼2동,11230650,1,26,8,1,33
20260302,3,압구정동,11230770,0,4,2,2,4
20260302,3,청담동,11230780,1,23,14,3,34
20260302,4,신사동,11230510,1,63,22,6,79
20260302,4,논현1동,11230520,1,82,47,6,123
20260302,4,논현2동,11230530,1,68,21,5,84
20260302,4,삼성1동,11230580,1,101,14,4,111
20260302,4,삼성2동,11230590,1,28,15,6,37
20260302,4,대치4동,11230630,1,46,41,1,86
20260302,4,역삼1동,11230640,1,128,120,16,232
20260302,4,역삼2동,11230650,1,61,32,8,85
20260302,4,압구정동,11230770,0,82,41,7,116
20260302,4,청담동,11230780,1,95,28,2,121
20260302,5,신사동,11230510,1,85,39,8,116
20260302,5,논현1동,11230520,1,478,335,41,772
20260302,5,논현2동,11230530,1,570,125,18,677
20260302,5,삼성1동,11230580,1,882,137,15,1004
20260302,5,삼성2동,11230590,1,218,83,19,282
20260302,5,대치4동,11230630,1,390,155,19,526
20260302,5,역삼1동,11230640,1,841,434,50,1225
20260302,5,역삼2동,11230650,1,149,56,12,193
20260302,5,압구정동,11230770,0,654,186,25,815
20260302,5,청담동,11230780,1,206,48,13,241
20260302,6,신사동,11230510,1,97,36,10,123
20260302,6,논현1동,11230520,1,683,559,49,1193
20260302,6,논현2동,11230530,1,675,227,24,878
20260302,6,삼성1동,11230580,1,923,288,17,1194
20260302,6,삼성2동,11230590,1,275,170,34,411
20260302,6,대치4동,11230630,1,538,279,31,786
20260302,6,역삼1동,11230640,1,1026,722,119,1629
20260302,6,역삼2동,11230650,1,155,136,32,259
20260302,6,압구정동,11230770,0,809,258,27,1040
20260302,6,청담동,11230780,1,256,84,24,316
20260302,7,신사동,11230510,1,114,59,13,160
20260302,7,논현1동,11230520,1,999,580,69,1510
20260302,7,논현2동,11230530,1,1092,291,41,1342
20260302,7,삼성1동,11230580,1,1083,300,53,1330
20260302,7,삼성2동,11230590,1,312,190,41,461
20260302,7,대치4동,11230630,1,1029,298,35,1292
20260302,7,역삼1동,11230640,1,1765,896,147,2514
20260302,7,역삼2동,11230650,1,190,158,46,302
20260302,7,압구정동,11230770,0,1406,286,29,1663
20260302,7,청담동,11230780,1,327,153,46,434
20260302,8,신사동,11230510,1,140,81,24,197
20260302,8,논현1동,11230520,1,2086,951,104,2933
20260302,8,논현2동,11230530,1,1598,405,73,1930
20260302,8,삼성1동,11230580,1,1445,380,63,1762
20260302,8,삼성2동,11230590,1,571,304,84,791
20260302,8,대치4동,11230630,1,1379,431,72,1738
20260302,8,역삼1동,11230640,1,3410,1319,267,4462
20260302,8,역삼2동,11230650,1,227,249,88,388
20260302,8,압구정동,11230770,0,2830,383,58,3155
20260302,8,청담동,11230780,1,484,169,62,591
20260302,9,신사동,11230510,1,232,136,42,326
20260302,9,논현1동,11230520,1,2309,1324,217,3416
20260302,9,논현2동,11230530,1,1725,536,125,2136
20260302,9,삼성1동,11230580,1,1571,556,108,2019
20260302,9,삼성2동,11230590,1,645,423,148,920
20260302,9,대치4동,11230630,1,1981,651,101,2531
20260302,9,역삼1동,11230640,1,3889,1815,447,5257
20260302,9,역삼2동,11230650,1,306,331,117,520
20260302,9,압구정동,11230770,0,2985,554,104,3435
20260302,9,청담동,11230780,1,660,279,113,826
20260302,10,신사동,11230510,1,293,157,41,409
20260302,10,논현1동,11230520,1,2005,1545,246,3304
20260302,10,논현2동,11230530,1,1520,641,125,2036
20260302,10,삼성1동,11230580,1,1787,603,140,2250
20260302,10,삼성2동,11230590,1,602,491,188,905
20260302,10,대치4동,11230630,1,1918,848,140,2626
20260302,10,역삼1동,11230640,1,3642,2391,494,5539
20260302,10,역삼2동,11230650,1,309,376,168,517
20260302,10,압구정동,11230770,0,2648,770,148,3270
20260302,10,청담동,11230780,1,611,272,122,761
20260302,11,신사동,11230510,1,330,219,63,486
20260302,11,논현1동,11230520,1,2053,1998,250,3801
20260302,11,논현2동,11230530,1,1282,811,180,1913
20260302,11,삼성1동,11230580,1,1932,887,178,2641
20260302,11,삼성2동,11230590,1,654,657,235,1076
20260302,11,대치4동,11230630,1,1864,1118,186,2796
20260302,11,역삼1동,11230640,1,4161,3145,638,6668
20260302,11,역삼2동,11230650,1,384,419,181,622
20260302,11,압구정동,11230770,0,2321,1111,186,3246
20260302,11,청담동,11230780,1,515,407,175,747
20260302,12,신사동,11230510,1,394,251,78,567
20260302,12,논현1동,11230520,1,2136,2232,270,4098
20260302,12,논현2동,11230530,1,1326,1033,220,2139
20260302,12,삼성1동,11230580,1,2023,1179,231,2971
20260302,12,삼성2동,11230590,1,694,744,262,1176
20260302,12,대치4동,11230630,1,2003,1318,219,3102
20260302,12,역삼1동,11230640,1,4321,3797,738,7380
20260302,12,역삼2동,11230650,1,432,487,185,734
20260302,12,압구정동,11230770,0,2086,1506,254,3338
20260302,12,청담동,11230780,1,515,431,181,765
20260302,13,신사동,11230510,1,354,333,79,608
20260302,13,논현1동,11230520,1,1986,2577,307,4256
20260302,13,논현2동,11230530,1,1290,1062,222,2130
20260302,13,삼성1동,11230580,1,1966,1354,241,3079
20260302,13,삼성2동,11230590,1,703,690,228,1165
20260302,13,대치4동,11230630,1,1984,1631,288,3327
20260302,13,역삼1동,11230640,1,4520,3971,779,7712
20260302,13,역삼2동,11230650,1,438,489,172,755
20260302,13,압구정동,11230770,0,2005,1734,270,3469
20260302,13,청담동,11230780,1,514,501,194,821
20260302,14,신사동,11230510,1,327,353,98,582
20260302,14,논현1동,11230520,1,1993,2638,312,4319
20260302,14,논현2동,11230530,1,1038,1178,222,1994
20260302,14,삼성1동,11230580,1,1904,1807,344,3367
20260302,14,삼성2동,11230590,1,708,809,254,1263
20260302,14,대치4동,11230630,1,1642,1744,268,3118
20260302,14,역삼1동,11230640,1,3914,4449,800,7563
20260302,14,역삼2동,11230650,1,445,508,182,771
20260302,14,압구정동,11230770,0,1826,2141,326,3641
20260302,14,청담동,11230780,1,444,583,186,841
20260302,15,신사동,11230510,1,349,425,110,664
20260302,15,논현1동,11230520,1,2020,3054,319,4755
20260302,15,논현2동,11230530,1,1052,1488,235,2305
20260302,15,삼성1동,11230580,1,1629,2054,359,3324
20260302,15,삼성2동,11230590,1,719,872,236,1355
20260302,15,대치4동,11230630,1,1493,2129,278,3344
20260302,15,역삼1동,11230640,1,3702,4983,807,7878
20260302,15,역삼2동,11230650,1,469,538,169,838
20260302,15,압구정동,11230770,0,1830,2347,328,3849
20260302,15,청담동,11230780,1,432,564,186,810
20260302,16,신사동,11230510,1,367,418,121,664
20260302,16,논현1동,11230520,1,2129,3419,322,5226
20260302,16,논현2동,11230530,1,1115,1562,231,2446
20260302,16,삼성1동,11230580,1,1597,2710,459,3848
20260302,16,삼성2동,11230590,1,792,937,291,1438
20260302,16,대치4동,11230630,1,1504,2457,272,3689
20260302,16,역삼1동,11230640,1,3727,5393,800,8320
20260302,16,역삼2동,11230650,1,496,629,182,943
20260302,16,압구정동,11230770,0,1923,2638,322,4239
20260302,16,청담동,11230780,1,477,660,192,945
20260302,17,신사동,11230510,1,348,415,104,659
20260302,17,논현1동,11230520,1,1903,3324,301,4926
20260302,17,논현2동,11230530,1,1012,1537,201,2348
20260302,17,삼성1동,11230580,1,1307,2611,435,3483
20260302,17,삼성2동,11230590,1,679,911,314,1276
20260302,17,대치4동,11230630,1,1567,2401,305,3663
20260302,17,역삼1동,11230640,1,3446,5459,829,8076
20260302,17,역삼2동,11230650,1,443,594,185,852
20260302,17,압구정동,11230770,0,1737,2712,341,4108
20260302,17,청담동,11230780,1,468,694,202,960
20260302,18,신사동,11230510,1,251,439,121,569
20260302,18,논현1동,11230520,1,1617,3419,313,4723
20260302,18,논현2동,11230530,1,823,1514,199,2138
20260302,18,삼성1동,11230580,1,930,2206,380,2756
20260302,18,삼성2동,11230590,1,655,753,214,1194
20260302,18,대치4동,11230630,1,1132,2031,289,2874
20260302,18,역삼1동,11230640,1,2862,5374,734,7502
20260302,18,역삼2동,11230650,1,450,501,138,813
20260302,18,압구정동,11230770,0,1340,2826,305,3861
20260302,18,청담동,11230780,1,431,918,231,1118
20260302,19,신사동,11230510,1,196,384,102,478
20260302,19,논현1동,11230520,1,1183,3093,216,4060
20260302,19,논현2동,11230530,1,610,1409,168,1851
20260302,19,삼성1동,11230580,1,713,1844,310,2247
20260302,19,삼성2동,11230590,1,549,567,149,967
20260302,19,대치4동,11230630,1,858,1674,195,2337
20260302,19,역삼1동,11230640,1,2228,4325,562,5991
20260302,19,역삼2동,11230650,1,385,417,127,675
20260302,19,압구정동,11230770,0,837,2751,276,3312
20260302,19,청담동,11230780,1,306,483,120,669
20260302,20,신사동,11230510,1,197,319,80,436
20260302,20,논현1동,11230520,1,974,2855,160,3669
20260302,20,논현2동,11230530,1,602,1156,149,1609
20260302,20,삼성1동,11230580,1,528,1806,305,2029
20260302,20,삼성2동,11230590,1,517,526,134,909
20260302,20,대치4동,11230630,1,682,1460,188,1954
20260302,20,역삼1동,11230640,1,1870,3944,427,5387
20260302,20,역삼2동,11230650,1,348,359,92,615
20260302,20,압구정동,11230770,0,574,3322,261,3635
20260302,20,청담동,11230780,1,334,472,98,708
20260302,21,신사동,11230510,1,151,343,86,408
20260302,21,논현1동,11230520,1,804,2706,177,3333
20260302,21,논현2동,11230530,1,482,1089,101,1470
20260302,21,삼성1동,11230580,1,362,1556,263,1655
20260302,21,삼성2동,11230590,1,467,522,101,888
20260302,21,대치4동,11230630,1,625,1699,240,2084
20260302,21,역삼1동,11230640,1,1523,3708,355,4876
20260302,21,역삼2동,11230650,1,394,318,78,634
20260302,21,압구정동,11230770,0,444,2134,217,2361
20260302,21,청담동,11230780,1,261,437,67,631
20260302,22,신사동,11230510,1,114,341,60,395
20260302,22,논현1동,11230520,1,548,2273,114,2707
20260302,22,논현2동,11230530,1,337,779,73,1043
20260302,22,삼성1동,11230580,1,289,985,128,1146
20260302,22,삼성2동,11230590,1,387,371,72,686
20260302,22,대치4동,11230630,1,520,1660,330,1850
20260302,22,역삼1동,11230640,1,1133,3184,334,3983
20260302,22,역삼2동,11230650,1,321,438,82,677
20260302,22,압구정동,11230770,0,294,1307,118,1483
20260302,22,청담동,11230780,1,201,315,29,487
20260302,23,신사동,11230510,1,40,95,18,117
20260302,23,논현1동,11230520,1,217,811,59,969
20260302,23,논현2동,11230530,1,115,306,28,393
20260302,23,삼성1동,11230580,1,129,228,51,306
20260302,23,삼성2동,11230590,1,132,171,41,262
20260302,23,대치4동,11230630,1,168,446,84,530
20260302,23,역삼1동,11230640,1,424,1162,138,1448
20260302,23,역삼2동,11230650,1,107,109,24,192
20260302,23,압구정동,11230770,0,147,400,57,490
20260302,23,청담동,11230780,1,72,128,20,180
20260303,0,신사동,11230510,1,18,34,5,47
20260303,0,논현1동,11230520,1,126,402,40,488
20260303,0,논현2동,11230530,1,40,112,15,137
20260303,0,삼성1동,11230580,1,48,111,16,143
20260303,0,삼성2동,11230590,1,66,129,36,159
20260303,0,대치4동,11230630,1,83,234,31,286
20260303,0,역삼1동,11230640,1,261,703,89,875
20260303,0,역삼2동,11230650,1,60,58,5,113
20260303,0,압구정동,11230770,0,53,130,17,166
20260303,0,청담동,11230780,1,33,71,21,83
20260303,1,신사동,11230510,1,0,0,0,0
20260303,1,논현1동,11230520,1,27,44,1,70
20260303,1,논현2동,11230530,1,0,1,0,1
20260303,1,삼성1동,11230580,1,10,23,4,29
20260303,1,삼성2동,11230590,1,28,36,11,53
20260303,1,대치4동,11230630,1,33,25,0,58
20260303,1,역삼1동,11230640,1,84,168,33,219
20260303,1,역삼2동,11230650,1,31,22,3,50
20260303,1,압구정동,11230770,0,0,6,3,3
20260303,1,청담동,11230780,1,16,21,2,35
20260303,2,신사동,11230510,1,1,0,0,1
20260303,2,논현1동,11230520,1,36,73,1,108
20260303,2,논현2동,11230530,1,0,0,0,0
20260303,2,삼성1동,11230580,1,12,13,1,24
20260303,2,삼성2동,11230590,1,30,36,8,58
20260303,2,대치4동,11230630,1,27,39,0,66
20260303,2,역삼1동,11230640,1,97,130,24,203
20260303,2,역삼2동,11230650,1,34,22,5,51
20260303,2,압구정동,11230770,0,0,0,0,0
20260303,2,청담동,11230780,1,20,18,0,38
20260303,3,신사동,11230510,1,1,0,0,1
20260303,3,논현1동,11230520,1,21,53,1,73
20260303,3,논현2동,11230530,1,2,0,0,2
20260303,3,삼성1동,11230580,1,44,11,1,54
20260303,3,삼성2동,11230590,1,34,26,6,54
20260303,3,대치4동,11230630,1,28,26,0,54
20260303,3,역삼1동,11230640,1,128,101,10,219
20260303,3,역삼2동,11230650,1,28,20,3,45
20260303,3,압구정동,11230770,0,3,2,1,4
20260303,3,청담동,11230780,1,24,22,5,41
20260303,4,신사동,11230510,1,147,8,2,153
20260303,4,논현1동,11230520,1,236,44,7,273
20260303,4,논현2동,11230530,1,215,23,5,233
20260303,4,삼성1동,11230580,1,433,20,4,449
20260303,4,삼성2동,11230590,1,196,39,12,223
20260303,4,대치4동,11230630,1,162,46,8,200
20260303,4,역삼1동,11230640,1,587,117,28,676
20260303,4,역삼2동,11230650,1,134,33,5,162
20260303,4,압구정동,11230770,0,269,32,5,296
20260303,4,청담동,11230780,1,243,40,13,270
20260303,5,신사동,11230510,1,181,45,8,218
20260303,5,논현1동,11230520,1,1116,343,48,1411
20260303,5,논현2동,11230530,1,1292,188,35,1445
20260303,5,삼성1동,11230580,1,1734,213,28,1919
20260303,5,삼성2동,11230590,1,717,141,31,827
20260303,5,대치4동,11230630,1,1512,226,38,1700
20260303,5,역삼1동,11230640,1,2551,519,96,2974
20260303,5,역삼2동,11230650,1,374,113,33,454
20260303,5,압구정동,11230770,0,1172,202,20,1354
20260303,5,청담동,11230780,1,399,76,26,449
20260303,6,신사동,11230510,1,267,86,29,324
20260303,6,논현1동,11230520,1,3141,1055,98,4098
20260303,6,논현2동,11230530,1,3101,463,70,3494
20260303,6,삼성1동,11230580,1,3427,550,75,3902
20260303,6,삼성2동,11230590,1,1971,505,99,2377
20260303,6,대치4동,11230630,1,5052,648,77,5623
20260303,6,역삼1동,11230640,1,8277,1980,307,9950
20260303,6,역삼2동,11230650,1,858,417,114,1161
20260303,6,압구정동,11230770,0,2212,536,65,2683
20260303,6,청담동,11230780,1,710,243,71,882
20260303,7,신사동,11230510,1,691,299,81,909
20260303,7,논현1동,11230520,1,9178,4145,262,13061
20260303,7,논현2동,11230530,1,10665,1214,234,11645
20260303,7,삼성1동,11230580,1,8708,1018,175,9551
20260303,7,삼성2동,11230590,1,5831,1198,244,6785
20260303,7,대치4동,11230630,1,14225,1608,274,15559
20260303,7,역삼1동,11230640,1,22568,5665,977,27256
20260303,7,역삼2동,11230650,1,1884,1069,283,2670
20260303,7,압구정동,11230770,0,6636,1135,141,7630
20260303,7,청담동,11230780,1,1963,628,210,2381
20260303,8,신사동,11230510,1,842,332,102,1072
20260303,8,논현1동,11230520,1,13439,6483,514,19408
20260303,8,논현2동,11230530,1,13767,1696,425,15038
20260303,8,삼성1동,11230580,1,9923,1327,315,10935
20260303,8,삼성2동,11230590,1,7242,1627,491,8378
20260303,8,대치4동,11230630,1,15096,2228,456,16868
20260303,8,역삼1동,11230640,1,27480,7447,1940,32987
20260303,8,역삼2동,11230650,1,1714,1190,452,2452
20260303,8,압구정동,11230770,0,9841,1473,182,11132
20260303,8,청담동,11230780,1,2782,735,317,3200
20260303,9,신사동,11230510,1,679,300,118,861
20260303,9,논현1동,11230520,1,8299,4869,581,12587
20260303,9,논현2동,11230530,1,7312,1425,468,8269
20260303,9,삼성1동,11230580,1,4587,1107,305,5389
20260303,9,삼성2동,11230590,1,3784,1368,576,4576
20260303,9,대치4동,11230630,1,8203,1858,428,9633
20260303,9,역삼1동,11230640,1,17059,5948,1951,21056
20260303,9,역삼2동,11230650,1,1108,928,387,1649
20260303,9,압구정동,11230770,0,6653,1366,290,7729
20260303,9,청담동,11230780,1,1668,669,334,2003
20260303,10,신사동,11230510,1,482,287,113,656
20260303,10,논현1동,11230520,1,4014,3231,456,6789
20260303,10,논현2동,11230530,1,3082,1325,415,3992
20260303,10,삼성1동,11230580,1,2539,1242,317,3464
20260303,10,삼성2동,11230590,1,1583,1082,440,2225
20260303,10,대치4동,11230630,1,4038,1884,392,5530
20260303,10,역삼1동,11230640,1,7333,4119,1020,10432
20260303,10,역삼2동,11230650,1,715,712,303,1124
20260303,10,압구정동,11230770,0,3722,1662,343,5041
20260303,10,청담동,11230780,1,902,621,312,1211
20260303,11,신사동,11230510,1,458,310,111,657
20260303,11,논현1동,11230520,1,3043,3368,493,5918
20260303,11,논현2동,11230530,1,2156,1480,375,3261
20260303,11,삼성1동,11230580,1,2116,1642,419,3339
20260303,11,삼성2동,11230590,1,1227,1174,446,1955
20260303,11,대치4동,11230630,1,3036,2232,452,4816
20260303,11,역삼1동,11230640,1,5214,4476,1028,8662
20260303,11,역삼2동,11230650,1,626,693,296,1023
20260303,11,압구정동,11230770,0,2984,1958,398,4544
20260303,11,청담동,11230780,1,746,684,344,1086
20260303,12,신사동,11230510,1,442,406,120,728
20260303,12,논현1동,11230520,1,3061,3427,476,6012
20260303,12,논현2동,11230530,1,2211,1744,434,3521
20260303,12,삼성1동,11230580,1,2243,2064,420,3887
20260303,12,삼성2동,11230590,1,1360,1265,434,2191
20260303,12,대치4동,11230630,1,3420,2659,497,5582
20260303,12,역삼1동,11230640,1,5697,4988,1048,9637
20260303,12,역삼2동,11230650,1,730,914,350,1294
20260303,12,압구정동,11230770,0,2893,2255,371,4777
20260303,12,청담동,11230780,1,778,703,340,1141
20260303,13,신사동,11230510,1,553,443,156,840
20260303,13,논현1동,11230520,1,3264,3638,501,6401
20260303,13,논현2동,11230530,1,2254,1845,446,3653
20260303,13,삼성1동,11230580,1,2098,2074,488,3684
20260303,13,삼성2동,11230590,1,1358,1384,474,2268
20260303,13,대치4동,11230630,1,3311,2733,469,5575
20260303,13,역삼1동,11230640,1,5610,5343,1133,9820
20260303,13,역삼2동,11230650,1,732,777,305,1204
20260303,13,압구정동,11230770,0,3027,2620,500,5147
20260303,13,청담동,11230780,1,731,778,364,1145
20260303,14,신사동,11230510,1,489,463,149,803
20260303,14,논현1동,11230520,1,2862,4088,523,6427
20260303,14,논현2동,11230530,1,1978,2443,443,3978
20260303,14,삼성1동,11230580,1,1848,2442,529,3761
20260303,14,삼성2동,11230590,1,1227,1507,448,2286
20260303,14,대치4동,11230630,1,2806,3360,438,5728
20260303,14,역삼1동,11230640,1,4714,6265,1157,9822
20260303,14,역삼2동,11230650,1,686,864,305,1245
20260303,14,압구정동,11230770,0,2668,3071,476,5263
20260303,14,청담동,11230780,1,654,870,360,1164
20260303,15,신사동,11230510,1,439,907,288,1058
20260303,15,논현1동,11230520,1,2938,4694,517,7115
20260303,15,논현2동,11230530,1,1962,2813,411,4364
20260303,15,삼성1동,11230580,1,1765,2806,483,4088
20260303,15,삼성2동,11230590,1,1138,1652,459,2331
20260303,15,대치4동,11230630,1,2853,4618,529,6942
20260303,15,역삼1동,11230640,1,4723,7568,1126,11165
20260303,15,역삼2동,11230650,1,727,892,280,1339
20260303,15,압구정동,11230770,0,2698,3936,520,6114
20260303,15,청담동,11230780,1,673,916,316,1273
20260303,16,신사동,11230510,1,476,664,172,968
20260303,16,논현1동,11230520,1,3139,5650,520,8269
20260303,16,논현2동,11230530,1,2028,3735,545,5218
20260303,16,삼성1동,11230580,1,1688,3779,525,4942
20260303,16,삼성2동,11230590,1,1374,2126,500,3000
20260303,16,대치4동,11230630,1,3032,5812,512,8332
20260303,16,역삼1동,11230640,1,5174,9727,1183,13718
20260303,16,역삼2동,11230650,1,783,1208,332,1659
20260303,16,압구정동,11230770,0,2889,4126,498,6517
20260303,16,청담동,11230780,1,687,1093,336,1444
20260303,17,신사동,11230510,1,545,712,167,1090
20260303,17,논현1동,11230520,1,3978,10398,558,13818
20260303,17,논현2동,11230530,1,2304,6847,530,8621
20260303,17,삼성1동,11230580,1,1979,6621,679,7921
20260303,17,삼성2동,11230590,1,1549,4026,579,4996
20260303,17,대치4동,11230630,1,3420,10487,591,13316
20260303,17,역삼1동,11230640,1,6837,18792,1476,24153
20260303,17,역삼2동,11230650,1,737,1460,324,1873
20260303,17,압구정동,11230770,0,3182,5939,569,8552
20260303,17,청담동,11230780,1,690,1693,359,2024
20260303,18,신사동,11230510,1,543,930,164,1309
20260303,18,논현1동,11230520,1,4314,18637,745,22206
20260303,18,논현2동,11230530,1,2327,12955,646,14636
20260303,18,삼성1동,11230580,1,1870,10273,881,11262
20260303,18,삼성2동,11230590,1,1790,6795,812,7773
20260303,18,대치4동,11230630,1,3194,15868,582,18480
20260303,18,역삼1동,11230640,1,7888,26239,1868,32259
20260303,18,역삼2동,11230650,1,971,1741,336,2376
20260303,18,압구정동,11230770,0,3015,8911,595,11331
20260303,18,청담동,11230780,1,813,2154,411,2556
20260303,19,신사동,11230510,1,387,826,150,1063
20260303,19,논현1동,11230520,1,2169,12611,584,14196
20260303,19,논현2동,11230530,1,1349,7018,434,7933
20260303,19,삼성1동,11230580,1,1183,4928,484,5627
20260303,19,삼성2동,11230590,1,1107,3696,429,4374
20260303,19,대치4동,11230630,1,1725,8523,417,9831
20260303,19,역삼1동,11230640,1,4304,17545,1209,20640
20260303,19,역삼2동,11230650,1,713,1194,232,1675
20260303,19,압구정동,11230770,0,1502,6836,436,7902
20260303,19,청담동,11230780,1,558,1413,246,1725
20260303,20,신사동,11230510,1,266,585,111,740
20260303,20,논현1동,11230520,1,1489,7121,351,8259
20260303,20,논현2동,11230530,1,967,3996,257,4706
20260303,20,삼성1동,11230580,1,837,3314,383,3768
20260303,20,삼성2동,11230590,1,861,2000,293,2568
20260303,20,대치4동,11230630,1,1248,5577,306,6519
20260303,20,역삼1동,11230640,1,2922,10806,815,12913
20260303,20,역삼2동,11230650,1,643,838,190,1291
20260303,20,압구정동,11230770,0,955,4906,328,5533
20260303,20,청담동,11230780,1,499,946,170,1275
20260303,21,신사동,11230510,1,215,527,100,642
20260303,21,논현1동,11230520,1,1155,6142,296,7001
20260303,21,논현2동,11230530,1,768,3135,201,3702
20260303,21,삼성1동,11230580,1,652,2851,305,3198
20260303,21,삼성2동,11230590,1,774,1656,229,2201
20260303,21,대치4동,11230630,1,1004,4781,418,5367
20260303,21,역삼1동,11230640,1,2286,9331,641,10976
20260303,21,역삼2동,11230650,1,657,670,137,1190
20260303,21,압구정동,11230770,0,750,3309,241,3818
20260303,21,청담동,11230780,1,381,767,95,1053
20260303,22,신사동,11230510,1,162,449,100,511
20260303,22,논현1동,11230520,1,893,4552,220,5225
20260303,22,논현2동,11230530,1,567,2083,130,2520
20260303,22,삼성1동,11230580,1,521,1615,161,1975
20260303,22,삼성2동,11230590,1,631,1070,135,1566
20260303,22,대치4동,11230630,1,805,4017,489,4333
20260303,22,역삼1동,11230640,1,1788,6666,518,7936
20260303,22,역삼2동,11230650,1,505,744,140,1109
20260303,22,압구정동,11230770,0,533,2217,186,2564
20260303,22,청담동,11230780,1,320,541,86,775
20260303,23,신사동,11230510,1,59,182,34,207
20260303,23,논현1동,11230520,1,471,1903,112,2262
20260303,23,논현2동,11230530,1,216,747,57,906
20260303,23,삼성1동,11230580,1,176,440,58,558
20260303,23,삼성2동,11230590,1,239,372,66,545
20260303,23,대치4동,11230630,1,293,1104,109,1288
20260303,23,역삼1동,11230640,1,763,2569,241,3091
20260303,23,역삼2동,11230650,1,167,207,41,333
